KUNDENUMMER,KUNDENAVN,LEVERANSE_LNR,VARESTROM,VARESTROM_LNR,UKEDAG_FRA,KLOKKESLETT_FRA,UKEDAG_TIL,KLOKKESLETT_TIL,FREKVENS,STARTUKE,BESTILLINGSFRISTDAG,BESTILLINGSFRISTTID,STOPPDAG,STOPPTID,LEVERANSE_ID,ORDREUTSENDELSEDAG,SPESIALISERT_BIL,U_LATITUDE,U_LONGITUDE
674663,Kiwi 343 Tollnes,2036670,SLTORR,28,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73400,5,0,59.15336053155360,9.639273751025120
674663,Kiwi 343 Tollnes,2036667,SLTORR,28,3,15:30:00,3,17:30:00,1,0,2,16:00:00,2,17:00:00,73407,2,0,59.15336053155360,9.639273751025120
674663,Kiwi 343 Tollnes,2036669,SLTORR,28,5,15:30:00,5,17:30:00,1,0,4,16:00:00,4,17:00:00,73413,4,0,59.15336053155360,9.639273751025120
674747,Kiwi 360 Torggata Horten,2044344,BAMATRANSITT,34,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044347,BAMATRANSITT,34,2,19:00:00,2,21:00:00,1,0,1,16:00:00,1,17:00:00,73449,1,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,BAMATRANSITT,34,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044346,BAMATRANSITT,34,4,19:00:00,4,21:00:00,1,0,3,16:00:00,3,17:00:00,73451,3,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,BAMATRANSITT,34,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044343,BAMATRANSITT,34,6,09:45:00,6,11:45:00,1,0,4,19:00:00,4,20:00:00,73453,4,1,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,QTRANSITT,33,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044347,QTRANSITT,33,2,19:00:00,2,21:00:00,1,0,1,16:00:00,1,17:00:00,73449,1,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,QTRANSITT,33,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044346,QTRANSITT,33,4,19:00:00,4,21:00:00,1,0,3,16:00:00,3,17:00:00,73451,3,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,QTRANSITT,33,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,RLFRYS,27,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,RLFRYS,27,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,RLFRYS,27,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,RLKJOL,26,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044347,RLKJOL,26,2,19:00:00,2,21:00:00,1,0,1,16:00:00,1,17:00:00,73449,1,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,RLKJOL,26,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044346,RLKJOL,26,4,19:00:00,4,21:00:00,1,0,3,16:00:00,3,17:00:00,73451,3,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,RLKJOL,26,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,RLTORR,25,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044347,RLTORR,25,2,19:00:00,2,21:00:00,1,0,1,16:00:00,1,17:00:00,73449,1,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,RLTORR,25,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044346,RLTORR,25,4,19:00:00,4,21:00:00,1,0,3,16:00:00,3,17:00:00,73451,3,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,RLTORR,25,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,SENTRALPAKK,22,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044347,SENTRALPAKK,22,2,19:00:00,2,21:00:00,1,0,1,16:00:00,1,17:00:00,73449,1,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,SENTRALPAKK,22,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044346,SENTRALPAKK,22,4,19:00:00,4,21:00:00,1,0,3,16:00:00,3,17:00:00,73451,3,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,SENTRALPAKK,22,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,SLFRYS,30,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,SLFRYS,30,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,SLFRYS,30,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,SLKJOL,29,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044347,SLKJOL,29,2,19:00:00,2,21:00:00,1,0,1,16:00:00,1,17:00:00,73449,1,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,SLKJOL,29,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044346,SLKJOL,29,4,19:00:00,4,21:00:00,1,0,3,16:00:00,3,17:00:00,73451,3,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,SLKJOL,29,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044344,SLTORR,28,1,19:00:00,1,21:00:00,1,0,5,16:00:00,5,17:00:00,73448,5,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044345,SLTORR,28,3,19:00:00,3,21:00:00,1,0,2,16:00:00,2,17:00:00,73450,2,0,59.417889430825600,10.481420200093100
674747,Kiwi 360 Torggata Horten,2044348,SLTORR,28,5,19:00:00,5,21:00:00,1,0,4,16:00:00,4,17:00:00,73452,4,0,59.417889430825600,10.481420200093100
674812,Kiwi 312 Ranvikskogen,2044471,BAMATRANSITT,34,1,11:15:00,1,13:15:00,1,0,5,11:00:00,5,12:00:00,94898,5,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,BAMATRANSITT,34,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,BAMATRANSITT,34,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,BAMATRANSITT,34,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,BAMATRANSITT,34,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044471,QTRANSITT,33,1,11:15:00,1,13:15:00,1,0,5,11:00:00,5,12:00:00,94898,5,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,QTRANSITT,33,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,QTRANSITT,33,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,QTRANSITT,33,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,QTRANSITT,33,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,RLFRYS,27,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,RLFRYS,27,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,RLFRYS,27,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044471,RLKJOL,26,1,11:15:00,1,13:15:00,1,0,5,11:00:00,5,12:00:00,94898,5,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,RLKJOL,26,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,RLKJOL,26,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,RLKJOL,26,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,RLKJOL,26,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044471,RLTORR,25,1,11:15:00,1,13:15:00,1,0,5,11:00:00,5,12:00:00,94898,5,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,RLTORR,25,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,RLTORR,25,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,RLTORR,25,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,RLTORR,25,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044471,SENTRALPAKK,22,1,11:15:00,1,13:15:00,1,0,5,11:00:00,5,12:00:00,94898,5,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,SENTRALPAKK,22,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,SENTRALPAKK,22,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,SENTRALPAKK,22,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,SENTRALPAKK,22,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,SLFRYS,30,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,SLFRYS,30,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,SLFRYS,30,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044471,SLKJOL,29,1,11:15:00,1,13:15:00,1,0,5,11:00:00,5,12:00:00,94898,5,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,SLKJOL,29,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044473,SLKJOL,29,3,11:15:00,3,13:15:00,1,0,2,11:00:00,2,12:00:00,94900,2,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,SLKJOL,29,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,SLKJOL,29,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044472,SLTORR,28,2,11:15:00,2,13:15:00,1,0,1,11:00:00,1,12:00:00,94899,1,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044474,SLTORR,28,4,11:15:00,4,13:15:00,1,0,3,11:00:00,3,12:00:00,94901,3,0,59.1172187904135,10.214554615500700
674812,Kiwi 312 Ranvikskogen,2044475,SLTORR,28,5,11:15:00,5,13:15:00,1,0,4,11:00:00,4,12:00:00,94907,4,0,59.1172187904135,10.214554615500700
675470,Kiwi 350 Torstrand,2036474,BAMATRANSITT,34,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,BAMATRANSITT,34,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,BAMATRANSITT,34,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,BAMATRANSITT,34,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,BAMATRANSITT,34,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036476,BAMATRANSITT,34,6,09:00:00,6,11:00:00,1,0,4,19:00:00,4,20:00:00,73253,4,1,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,QTRANSITT,33,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,QTRANSITT,33,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,QTRANSITT,33,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,QTRANSITT,33,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,QTRANSITT,33,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,RLFRYS,27,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,RLFRYS,27,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,RLFRYS,27,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,RLKJOL,26,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,RLKJOL,26,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,RLKJOL,26,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,RLKJOL,26,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,RLKJOL,26,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,RLTORR,25,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,RLTORR,25,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,RLTORR,25,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,RLTORR,25,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,RLTORR,25,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,SENTRALPAKK,22,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,SENTRALPAKK,22,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,SENTRALPAKK,22,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,SENTRALPAKK,22,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,SENTRALPAKK,22,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,SLFRYS,30,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,SLFRYS,30,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,SLFRYS,30,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,SLKJOL,29,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,SLKJOL,29,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036471,SLKJOL,29,3,20:15:00,3,22:15:00,1,0,2,16:00:00,2,17:00:00,73245,2,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,SLKJOL,29,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036472,SLKJOL,29,5,20:15:00,5,22:15:00,1,0,4,16:00:00,4,17:00:00,73251,4,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036474,SLTORR,28,1,20:15:00,1,22:15:00,1,1,5,16:00:00,5,17:00:00,73241,5,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036475,SLTORR,28,2,20:15:00,2,22:15:00,1,0,1,16:00:00,1,17:00:00,73243,1,0,59.04736517374550,10.046745291959700
675470,Kiwi 350 Torstrand,2036473,SLTORR,28,4,20:15:00,4,22:15:00,1,0,3,16:00:00,3,17:00:00,73248,3,0,59.04736517374550,10.046745291959700
675637,Kiwi 376 Kjøpmannskjær,2044528,BAMATRANSITT,34,1,17:00:00,1,19:00:00,1,0,5,16:00:00,5,17:00:00,81530,5,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044529,BAMATRANSITT,34,2,17:00:00,2,19:00:00,1,0,1,16:00:00,1,17:00:00,81531,1,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044530,BAMATRANSITT,34,3,17:00:00,3,19:00:00,1,0,2,16:00:00,2,17:00:00,81532,2,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044531,BAMATRANSITT,34,4,17:00:00,4,19:00:00,1,0,3,16:00:00,3,17:00:00,81533,3,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044527,BAMATRANSITT,34,5,17:00:00,5,19:00:00,1,0,4,16:00:00,4,17:00:00,81534,4,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044526,BAMATRANSITT,34,6,10:45:00,6,12:45:00,1,0,4,19:00:00,4,20:00:00,73146,4,1,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044528,QTRANSITT,33,1,17:00:00,1,19:00:00,1,0,5,16:00:00,5,17:00:00,81530,5,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044529,QTRANSITT,33,2,17:00:00,2,19:00:00,1,0,1,16:00:00,1,17:00:00,81531,1,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044530,QTRANSITT,33,3,17:00:00,3,19:00:00,1,0,2,16:00:00,2,17:00:00,81532,2,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044531,QTRANSITT,33,4,17:00:00,4,19:00:00,1,0,3,16:00:00,3,17:00:00,81533,3,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044527,QTRANSITT,33,5,17:00:00,5,19:00:00,1,0,4,16:00:00,4,17:00:00,81534,4,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044528,RLFRYS,27,1,17:00:00,1,19:00:00,1,0,5,16:00:00,5,17:00:00,81530,5,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044529,RLFRYS,27,2,17:00:00,2,19:00:00,1,0,1,16:00:00,1,17:00:00,81531,1,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044531,RLFRYS,27,4,17:00:00,4,19:00:00,1,0,3,16:00:00,3,17:00:00,81533,3,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044528,RLKJOL,26,1,17:00:00,1,19:00:00,1,0,5,16:00:00,5,17:00:00,81530,5,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044529,RLKJOL,26,2,17:00:00,2,19:00:00,1,0,1,16:00:00,1,17:00:00,81531,1,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044530,RLKJOL,26,3,17:00:00,3,19:00:00,1,0,2,16:00:00,2,17:00:00,81532,2,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044531,RLKJOL,26,4,17:00:00,4,19:00:00,1,0,3,16:00:00,3,17:00:00,81533,3,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044527,RLKJOL,26,5,17:00:00,5,19:00:00,1,0,4,16:00:00,4,17:00:00,81534,4,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044528,RLTORR,25,1,17:00:00,1,19:00:00,1,0,5,16:00:00,5,17:00:00,81530,5,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044529,RLTORR,25,2,17:00:00,2,19:00:00,1,0,1,16:00:00,1,17:00:00,81531,1,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044530,RLTORR,25,3,17:00:00,3,19:00:00,1,0,2,16:00:00,2,17:00:00,81532,2,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044531,RLTORR,25,4,17:00:00,4,19:00:00,1,0,3,16:00:00,3,17:00:00,81533,3,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044527,RLTORR,25,5,17:00:00,5,19:00:00,1,0,4,16:00:00,4,17:00:00,81534,4,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044528,SENTRALPAKK,22,1,17:00:00,1,19:00:00,1,0,5,16:00:00,5,17:00:00,81530,5,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044529,SENTRALPAKK,22,2,17:00:00,2,19:00:00,1,0,1,16:00:00,1,17:00:00,81531,1,0,59.17711943124560,10.387608705559100
675637,Kiwi 376 Kjøpmannskjær,2044530,SENTRALPAKK,22,3,17:00:00,3,19:00:00,1,0,2,16:00:00,2,17:00:00,81532,2,0,59.17711943124560,10.387608705559100
